X,Y,x_m,y_m,dist_to_goal,shot_angle_rad,shot_angle_deg,minute,is_goal,sit_DirectFreekick,sit_FromCorner,sit_OpenPlay,sit_Penalty,sit_SetPiece,type_Head,type_LeftFoot,type_OtherBodyPart,type_RightFoot,act_Aerial,act_BallRecovery,act_BallTouch,act_BlockedPass,act_Chipped,act_CornerAwarded,act_Cross,act_Dispossessed,act_Foul,act_HeadPass,act_LayOff,act_OffsidePass,act_Pass,act_Rebound,act_Standard,act_Tackle,act_TakeOn,act_Throughball,act_Unknown,ha_a,ha_h
0.8090000152587891,0.625,84.94500160217285,42.5,21.78194116089862,0.3082546824663273,17.661692320465892,89,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8830000305175781,0.3609999847412109,92.7150032043457,24.547998962402342,15.500369991841596,0.3773859229705599,21.62262063386227,95,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.89,0.6020000076293945,93.45,40.93600051879883,13.472587101101908,0.46596949768423596,26.69808559913771,8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.919000015258789,0.434000015258789,96.49500160217285,29.512001037597653,9.616503129181988,0.6669153381965031,38.21143417119957,12,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.9719999694824218,0.72,102.0599967956543,48.96,15.246154231200832,0.09793205625285618,5.611093502326423,22,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.9059999847412108,0.595999984741211,95.12999839782714,40.52799896240234,11.833499147759337,0.5184608204508632,29.70561685472442,31,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.925,0.539000015258789,97.125,36.65200103759766,8.309556817509526,0.8029770964169337,46.00719867035968,38,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.750999984741211,0.5220000076293946,78.85499839782716,35.49600051879883,26.187766730476785,0.27729031024904754,15.88756447714362,43,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.805,0.5529999923706055,84.525,37.60399948120117,20.78976760958376,0.34365661981734164,19.690073917265565,43,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.8280000305175781,0.4170000076293945,86.9400032043457,28.356000518798826,18.92136925285384,0.366293908376992,20.98709501135331,52,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
